FECHA_ANOTACION;VALOR;DESTINO_ECONOMICO;AREA_TERRENO;AREA_CONSTRUIDA;AVALUO; HAB; BAÑOS; LOCAL; PISOS;MAX_PUNT;POINT_X;POINT_Y;Latitud;Longitud;Latitud.1;Longitud.1;UTM waypoint Garmin;DISTANCIA - CBD (San Pio) metros;Estrato/Hacienda
2022-01-06 00:00:00;1251720000;B;000000000923;000726;799973000;0;2;1;3;72;1371115.0387;10790645.2146;7.085818313257408;-73.1358709830755;"-7º -5' -8,946"" S";"73º 8' 9,136"" W";17 N 1371115 10790645;4621.37610155;3
2021-02-04 00:00:00;634219559;A;000000000189;000156;241880000;4;3;0;2;61;1374750.9404;10792212.0109;7.099299914532924;-73.1030185386367;"-7º -5' -57,48"" S";"73º 6' 10,867"" W";17 N 1374751 10792212;2310.73542253;5
2022-08-04 00:00:00;1356030000;B;000000002536;001285;1296752000;0;0;0;1;58;1371330.8189;10790710.9678;7.0863745301085155;-73.13392544413416;"-7º -5' -10,948"" S";"73º 8' 2,132"" W";17 N 1371331 10790711;4441.73170584;3
2022-07-08 00:00:00;338296105;A;000000000215;000121;232296000;0;0;0;1;61;1374742.3663;10792035.6397;7.097721019181667;-73.10312256073047;"-7º -5' -51,796"" S";"73º 6' 11,241"" W";17 N 1374742 10792036;2471.87139858;4
2021-01-25 00:00:00;483476849;A;000000000149;000084;161097000;0;0;0;1;61;1374764.5813;10792134.7078;7.098605216097137;-73.10290807674343;"-7º -5' -54,979"" S";"73º 6' 10,469"" W";17 N 1374765 10792135;2387.50900887;4
2021-11-30 00:00:00;397525409;A;000000000149;000084;161097000;4;3;0;2;61;1374611.1331;10792127.9265;7.098568024277232;-73.10428543843379;"-7º -5' -54,845"" S";"73º 6' 15,428"" W";17 N 1374611 10792128;2341.2124397;4
2022-06-06 00:00:00;125171999;A;000000000047;000061;47719000;3;1;0;2;18;1373298.4226;10793287.2136;7.109156511282799;-73.11588159004702;"-7º -6' -32,963"" S";"73º 6' 57,174"" W";17 N 1373298 10793287;1210.55665345;4
2021-03-11 00:00:00;193390739;A;000000000273;000185;190621000;6;2;0;2;24;1372877.0125;10793296.305;7.109302668428365;-73.11966015294036;"-7º -6' -33,49"" S";"73º 7' 10,777"" W";17 N 1372877 10793296;1452.90262341;3
2022-07-27 00:00:00;158551200;A;000000000035;000064;61808000;2;2;0;1;64;1370370.4488;10793928.6512;7.1153529701383755;-73.14204728991223;"-7º -6' -55,271"" S";"73º 8' 31,37"" W";17 N 1370370 10793929;3531.3053924;0
2021-03-31 00:00:00;75207510;A;000000000035;000063;61003000;2;2;0;2;64;1370370.5616;10793928.8008;7.115354293337859;-73.14204625510234;"-7º -6' -55,275"" S";"73º 8' 31,367"" W";17 N 1370371 10793929;3531.17551732;0
2021-11-02 00:00:00;64463579;A;000000000108;000069;52419000;3;1;0;1;31;1370390.8934;10793206.378;7.108877964953776;-73.14197462027892;"-7º -6' -31,961"" S";"73º 8' 31,109"" W";17 N 1370391 10793206;3668.61987799;3
2022-09-12 00:00:00;118913399;A;000000000108;000234;113101000;6;2;1;3;60;1370375.4001;10793232.493;7.109114337826268;-73.14210959835783;"-7º -6' -32,812"" S";"73º 8' 31,595"" W";17 N 1370375 10793232;3675.31246841;3
2021-02-11 00:00:00;128927159;A;000000000108;000128;67500000;5;1;0;2;29;1370350.3273;10793266.3925;7.10942192951995;-73.14232931486356;"-7º -6' -33,919"" S";"73º 8' 32,386"" W";17 N 1370350 10793266;3689.09685524;3
2021-03-15 00:00:00;139671090;A;000000000119;000108;71185000;3;1;0;1;30;1370669.1816;10792485.5718;7.102376672522956;-73.13958872987597;"-7º -6' -8,556"" S";"73º 8' 22,519"" W";17 N 1370669 10792486;3710.21937032;3
2022-12-09 00:00:00;78232500;A;000000000070;000060;71057000;3;2;0;1;39;1372344.1022;10793391.7967;7.110240053118495;-73.12442563078562;"-7º -6' -36,864"" S";"73º 7' 27,932"" W";17 N 1372344 10793392;1807.71270342;3
2021-02-22 00:00:00;75207510;A;000000000025;000064;65515000;2;1;0;3;56;1371694.4394;10792422.2495;7.101652379667408;-73.13040184290134;"-7º -6' -5,949"" S";"73º 7' 49,447"" W";17 N 1371694 10792422;2912.15110252;3
2022-08-09 00:00:00;208619999;A;000000000112;000083;92287000;4;2;0;2;41;1371436.775;10792255.1752;7.10019480471571;-73.13273868051384;"-7º -6' -0,701"" S";"73º 7' 57,859"" W";17 N 1371437 10792255;3216.17988606;3
2022-06-13 00:00:00;773980199;K;000000000285;000259;252023000;1;1;0;1;19;1373370.4784;10793011.4166;7.1066743474666545;-73.11527766621674;"-7º -6' -24,028"" S";"73º 6' 55"" W";17 N 1373370 10793011;1431.82163696;3
2021-01-29 00:00:00;193390739;A;000000000041;000120;65692000;5;2;0;3;36;1372082.5778;10791859.8474;7.096553753445164;-73.12700650940798;"-7º -5' -47,594"" S";"73º 7' 37,223"" W";17 N 1372083 10791860;3069.70175002;3
2021-09-07 00:00:00;66612365;A;000000000041;000118;64932000;5;2;0;3;36;1372172.4747;10791887.6538;7.096789139152175;-73.12619589589896;"-7º -5' -48,441"" S";"73º 7' 34,305"" W";17 N 1372172 10791888;2995.14084268;3
2022-05-09 00:00:00;81361800;A;000000000041;000126;75070000;5;2;0;3;40;1372046.1748;10791809.4541;7.096107796287085;-73.12734075760262;"-7º -5' -45,988"" S";"73º 7' 38,427"" W";17 N 1372046 10791809;3131.86809757;3
2022-02-10 00:00:00;229481999;A;000000000041;000124;67215000;5;2;0;3;36;1372105.9663;10791836.1827;7.096338135025995;-73.1268003472934;"-7º -5' -46,817"" S";"73º 7' 36,481"" W";17 N 1372106 10791836;3075.41278464;3
2021-09-03 00:00:00;62314793;A;000000000036;000068;60341000;3;2;0;2;50;1371997.0088;10792389.4105;7.101311800215521;-73.12769286476419;"-7º -6' -4,722"" S";"73º 7' 39,694"" W";17 N 1371997 10792389;2716.52648373;4
2022-10-07 00:00:00;265990499;A;000000000036;000068;60341000;3;2;0;2;50;1372004.9535;10792394.679;7.101357789705636;-73.12762079407315;"-7º -6' -4,888"" S";"73º 7' 39,435"" W";17 N 1372005 10792395;2707.22669301;4
2022-05-16 00:00:00;125171999;A;000000000036;000068;60341000;3;2;0;2;50;1372012.8981;10792399.9478;7.101403781871833;-73.12754872422587;"-7º -6' -5,054"" S";"73º 7' 39,175"" W";17 N 1372013 10792400;2697.92838134;4
2022-12-15 00:00:00;177327000;A;000000000036;000068;60341000;3;2;0;2;50;1372040.067;10792407.5875;7.101468072813296;-73.12730385170681;"-7º -6' -5,285"" S";"73º 7' 38,294"" W";17 N 1372040 10792408;2673.67637385;4
2021-10-19 00:00:00;161158950;A;000000000084;000069;88363000;3;2;0;2;50;1371943.7385;10792343.584;7.100909347981355;-73.12817771842516;"-7º -6' -3,274"" S";"73º 7' 41,44"" W";17 N 1371944 10792344;2786.47830832;4
2021-10-01 00:00:00;214878599;A;000000000072;000077;80373000;4;3;0;3;45;1371945.2679;10792319.5017;7.100693333263097;-73.12816769231867;"-7º -6' -2,496"" S";"73º 7' 41,404"" W";17 N 1371945 10792320;2802.82216155;4
2022-03-10 00:00:00;146034000;A;000000000072;000077;80373000;4;3;0;3;45;1371975.8128;10792330.2173;7.100784668446484;-73.12789206618972;"-7º -6' -2,825"" S";"73º 7' 40,411"" W";17 N 1371976 10792330;2774.04963992;4
2022-03-01 00:00:00;99094499;A;000000000072;000077;80373000;4;3;0;3;45;1371969.3208;10792325.811;7.1007461817209965;-73.12795097404944;"-7º -6' -2,686"" S";"73º 7' 40,624"" W";17 N 1371969 10792326;2781.70769102;4
2022-06-23 00:00:00;84491100;A;000000000072;000077;82672000;3;2;0;3;47;1371956.3369;10792317.0793;7.100669933073465;-73.1280687764524;"-7º -6' -2,412"" S";"73º 7' 41,048"" W";17 N 1371956 10792317;2796.96802572;4
2022-06-06 00:00:00;302499000;A;000000000072;000077;82672000;3;2;0;3;47;1371946.4911;10792310.4054;7.100611641924062;-73.12815811504801;"-7º -6' -2,202"" S";"73º 7' 41,369"" W";17 N 1371946 10792310;2808.5810998;4
2022-03-22 00:00:00;198188999;A;000000000072;000077;82672000;3;2;0;3;47;1371973.3587;10792312.505;7.100626339919805;-73.12791679486008;"-7º -6' -2,255"" S";"73º 7' 40,5"" W";17 N 1371973 10792313;2788.65209732;4
2021-03-17 00:00:00;82728261;A;000000000072;000077;82672000;3;2;0;3;47;1371994.3623;10792316.7367;7.100661039732269;-73.12772774702727;"-7º -6' -2,38"" S";"73º 7' 39,82"" W";17 N 1371994 10792317;2771.25345561;4
2021-12-29 00:00:00;118183229;A;000000000072;000077;80373000;4;3;0;3;45;1371981.3407;10792308.085;7.100585513742642;-73.1278458752642;"-7º -6' -2,108"" S";"73º 7' 40,245"" W";17 N 1371981 10792308;2786.44978514;4
2022-03-24 00:00:00;161680500;A;000000000072;000077;82672000;3;2;0;3;47;1371974.8418;10792303.6438;7.100546715347739;-73.12790485032005;"-7º -6' -1,968"" S";"73º 7' 40,457"" W";17 N 1371975 10792304;2794.12617546;4
2021-12-29 00:00:00;82728261;A;000000000072;000077;82672000;3;2;0;3;47;1372000.181;10792294.3539;7.1004595960581165;-73.12767898612515;"-7º -6' -1,655"" S";"73º 7' 39,644"" W";17 N 1372000 10792294;2783.79910439;4
2022-07-18 00:00:00;104309999;A;000000000072;000077;83835000;4;3;0;3;48;1371990.1338;10792287.5749;7.10040039412983;-73.1277701472562;"-7º -6' -1,441"" S";"73º 7' 39,973"" W";17 N 1371990 10792288;2795.58017849;4
2022-01-24 00:00:00;146034000;A;000000000072;000077;83835000;4;3;0;3;48;1372003.7239;10792247.327;7.100037686935818;-73.1276544171401;"-7º -6' -0,136"" S";"73º 7' 39,556"" W";17 N 1372004 10792247;2816.36112246;4
2021-03-12 00:00:00;134299125;A;000000000072;000077;83835000;4;3;0;3;48;1372000.1764;10792244.9913;7.100017302057317;-73.1276865957063;"-7º -6' -0,062"" S";"73º 7' 39,672"" W";17 N 1372000 10792245;2820.46473037;4
2022-05-16 00:00:00;256602599;A;000000000072;000077;82672000;3;2;0;3;47;1372011.2758;10792236.0848;7.099935799008124;-73.12758840152665;"-7º -5' -59,769"" S";"73º 7' 39,318"" W";17 N 1372011 10792236;2819.76690895;4
2022-07-27 00:00:00;135603000;A;000000000072;000077;80373000;4;3;0;3;45;1372017.789;10792240.4967;7.099974332697585;-73.12752930284829;"-7º -5' -59,908"" S";"73º 7' 39,105"" W";17 N 1372018 10792240;2812.150552;4
2022-08-25 00:00:00;87620400;A;000000000076;000082;83990000;4;2;0;3;44;1372055.0265;10792255.5147;7.100103192818803;-73.12719298652087;"-7º -6' -0,371"" S";"73º 7' 37,895"" W";17 N 1372055 10792256;2776.32743636;4
2022-12-21 00:00:00;127779749;A;000000000072;000077;83835000;4;3;0;3;48;1372041.8998;10792246.6973;7.100026198312507;-73.12731208258339;"-7º -6' -0,094"" S";"73º 7' 38,323"" W";17 N 1372042 10792247;2791.59686978;4
2021-12-14 00:00:00;161158950;A;000000000072;000077;78102000;4;3;0;3;43;1372022.3629;10792233.6109;7.099911934686549;-73.12748933149179;"-7º -5' -59,683"" S";"73º 7' 38,962"" W";17 N 1372022 10792234;2814.30628525;4
2021-07-12 00:00:00;209506634;A;000000000072;000077;82672000;3;2;0;3;47;1372016.7552;10792357.6647;7.101024329683025;-73.1275206105307;"-7º -6' -3,688"" S";"73º 7' 39,074"" W";17 N 1372017 10792358;2726.02764579;4
2021-11-08 00:00:00;107439299;A;000000000072;000077;82672000;3;2;0;3;47;1372035.3367;10792344.0397;7.100899402109208;-73.12735602670736;"-7º -6' -3,238"" S";"73º 7' 38,482"" W";17 N 1372035 10792344;2723.40993324;4
2021-03-05 00:00:00;96695369;A;000000000072;000077;80373000;2;3;0;3;45;1372052.4637;10792339.4469;7.100855626833335;-73.12720310460006;"-7º -6' -3,08"" S";"73º 7' 37,931"" W";17 N 1372052 10792339;2715.26158694;4
2022-01-07 00:00:00;125171999;A;000000000076;000082;85202000;4;3;0;3;45;1372096.6597;10792309.8358;7.1005835388878715;-73.12681121482947;"-7º -6' -2,101"" S";"73º 7' 36,52"" W";17 N 1372097 10792310;2708.02014781;4
2022-11-22 00:00:00;83448000;A;000000000072;000077;80373000;4;3;0;3;45;1372087.7326;10792287.5917;7.100385596872188;-73.12689470026353;"-7º -6' -1,388"" S";"73º 7' 36,821"" W";17 N 1372088 10792288;2730.6639788;4
2021-02-25 00:00:00;192316346;A;000000000072;000077;82672000;3;2;0;3;47;1372098.957;10792285.0771;7.1003613466271345;-73.12679440504243;"-7º -6' -1,301"" S";"73º 7' 36,46"" W";17 N 1372099 10792285;2725.23040808;4
2021-10-20 00:00:00;79505082;A;000000000072;000077;79232000;4;3;0;3;44;1372079.3149;10792271.9531;7.100246762698806;-73.12697260347426;"-7º -6' -0,888"" S";"73º 7' 37,101"" W";17 N 1372079 10792272;2747.99709714;4
2022-10-31 00:00:00;365085000;A;000000000151;000099;136733000;3;3;0;2;45;1372523.4694;10792282.2407;7.100270896599656;-73.12298706023074;"-7º -6' -0,975"" S";"73º 7' 22,753"" W";17 N 1372523 10792282;2471.78202745;4
2021-07-16 00:00:00;248184782;A;000000000151;000115;150055000;3;3;0;2;48;1372530.5969;10792287.0541;7.1003129325313825;-73.12292239003698;"-7º -6' -1,127"" S";"73º 7' 22,521"" W";17 N 1372531 10792287;2463.85465144;4
2022-10-27 00:00:00;141861600;A;000000000151;000099;141188000;3;3;0;2;48;1372608.6584;10792264.9716;7.1001031107742705;-73.12222558808884;"-7º -6' -0,371"" S";"73º 7' 20,012"" W";17 N 1372609 10792265;2440.9414376;4
2022-12-07 00:00:00;318145500;A;000000000151;000099;135269000;3;3;0;2;44;1372613.128;10792257.9707;7.100039697765094;-73.12218657117549;"-7º -6' -0,143"" S";"73º 7' 19,872"" W";17 N 1372613 10792258;2444.61400282;4
2022-11-09 00:00:00;275899950;A;000000000151;000099;141188000;4;4;0;2;48;1372588.5743;10792232.4547;7.09981483706709;-73.12241072534027;"-7º -5' -59,333"" S";"73º 7' 20,679"" W";17 N 1372589 10792232;2479.15983317;4
2022-11-03 00:00:00;141861600;A;000000000151;000099;141188000;3;3;0;2;48;1372578.9952;10792275.1674;7.100199010939492;-73.12249009426458;"-7º -6' -0,716"" S";"73º 7' 20,964"" W";17 N 1372579 10792275;2447.82679703;4
2022-12-13 00:00:00;109525499;A;000000000069;000080;105800000;0;0;0;1;61;1371809.1155;10792700.9088;7.104131648950936;-73.12933047750845;"-7º -6' -14,874"" S";"73º 7' 45,59"" W";17 N 1371809 10792701;2645.01933895;4
2022-03-29 00:00:00;104309999;A;000000000018;000048;40771000;2;1;0;1;59;1371461.2824;10791525.8793;7.093656398249192;-73.13263054519958;"-7º -5' -37,163"" S";"73º 7' 57,47"" W";17 N 1371461 10791526;3716.64766741;0
2022-05-09 00:00:00;149163300;A;000000000105;000111;148973000;3;3;0;2;54;1372353.5674;10792333.0418;7.100752109704388;-73.12450324595137;"-7º -6' -2,708"" S";"73º 7' 28,212"" W";17 N 1372354 10792333;2527.98642575;4
2021-03-29 00:00:00;376037550;A;000000000130;000138;184811000;3;3;0;2;54;1372353.2302;10792326.5008;7.100693553693123;-73.12450727390231;"-7º -6' -2,497"" S";"73º 7' 28,226"" W";17 N 1372353 10792327;2533.41321193;4
2022-08-22 00:00:00;208619999;A;000000000151;000099;159591000;3;2;0;2;52;1372365.674;10792258.1762;7.1000794555129865;-73.12440613602081;"-7º -6' -0,286"" S";"73º 7' 27,862"" W";17 N 1372366 10792258;2581.03184244;4
2022-12-02 00:00:00;146034000;A;000000000137;000096;137413000;3;2;0;2;52;1372002.5304;10792458.0153;7.101925661458491;-73.12763281614866;"-7º -6' -6,932"" S";"73º 7' 39,478"" W";17 N 1372003 10792458;2663.52538951;4
2022-10-05 00:00:00;140818500;A;000000000137;000096;137413000;3;2;0;2;52;1371971.7916;10792427.1502;7.101653814961429;-73.12791327227106;"-7º -6' -5,954"" S";"73º 7' 40,488"" W";17 N 1371972 10792427;2707.08582569;4
2022-12-21 00:00:00;156465000;A;000000000075;000113;128217000;4;3;0;2;54;1372422.5994;10792527.0948;7.102480253869408;-73.12385427253297;"-7º -6' -8,929"" S";"73º 7' 25,875"" W";17 N 1372423 10792527;2332.32821236;4
2022-06-17 00:00:00;234697499;A;000000000075;000111;118402000;4;3;0;2;60;1372425.812;10792448.1104;7.1017720586413455;-73.1238375752826;"-7º -6' -6,379"" S";"73º 7' 25,815"" W";17 N 1372426 10792448;2392.64751791;4
2021-02-11 00:00:00;107439299;A;000000000075;000089;99129000;3;3;0;2;44;1372482.7413;10792426.994;7.101574130386503;-73.12333017243378;"-7º -6' -5,667"" S";"73º 7' 23,989"" W";17 N 1372483 10792427;2375.63536565;4
2021-02-05 00:00:00;161158950;A;000000000075;000102;107068000;3;3;0;2;45;1372497.9132;10792332.9171;7.100728874265592;-73.1232085180954;"-7º -6' -2,624"" S";"73º 7' 23,551"" W";17 N 1372498 10792333;2443.85329996;4
2021-08-26 00:00:00;118183229;A;000000000075;000089;100447000;3;3;0;2;45;1372478.868;10792347.913;7.10086615638663;-73.12337704808718;"-7º -6' -3,118"" S";"73º 7' 24,157"" W";17 N 1372479 10792348;2442.33340943;4
2022-09-22 00:00:00;344223000;A;000000000075;000107;127916000;4;4;0;2;60;1372473.102;10792321.0448;7.100626300235955;-73.12343288963939;"-7º -6' -2,255"" S";"73º 7' 24,358"" W";17 N 1372473 10792321;2467.6903972;4
2022-11-25 00:00:00;234697499;A;000000000075;000100;129398000;4;3;0;2;60;1372418.0897;10792282.6202;7.100290444039435;-73.12393223063874;"-7º -6' -1,046"" S";"73º 7' 26,156"" W";17 N 1372418 10792283;2530.68940163;4
2021-03-26 00:00:00;161158950;A;000000000075;000090;103646000;3;3;0;2;47;1372419.1665;10792287.721;7.1003359824036805;-73.12392178957134;"-7º -6' -1,21"" S";"73º 7' 26,118"" W";17 N 1372419 10792288;2525.90100919;4
2021-08-05 00:00:00;134299125;A;000000000075;000101;131782000;3;3;0;2;61;1372426.6315;10792413.9865;7.1014661817689735;-73.12383546002866;"-7º -6' -5,278"" S";"73º 7' 25,808"" W";17 N 1372427 10792414;2419.38191063;4
2021-10-05 00:00:00;359921655;A;000000000075;000100;126013000;3;3;0;2;60;1372381.7198;10792255.6551;7.1000544080245955;-73.12426259580116;"-7º -6' -0,196"" S";"73º 7' 27,345"" W";17 N 1372382 10792256;2573.72466409;4
2021-04-08 00:00:00;128927159;A;000000000075;000083;97389000;3;2;0;2;45;1372411.9987;10792350.1565;7.10089650503817;-73.12397650530862;"-7º -6' -3,227"" S";"73º 7' 26,315"" W";17 N 1372412 10792350;2479.39280787;4
2022-12-28 00:00:00;187757999;A;000000000075;000112;130824000;4;4;0;2;60;1372396.8187;10792336.625;7.100777588289072;-73.12411474212746;"-7º -6' -2,799"" S";"73º 7' 26,813"" W";17 N 1372397 10792337;2499.28138132;4
2021-04-29 00:00:00;225622529;A;000000000075;000089;99129000;4;3;0;2;44;1372428.0941;10792264.464;7.100126230995512;-73.12384527872837;"-7º -6' -0,454"" S";"73º 7' 25,843"" W";17 N 1372428 10792264;2539.83113527;4
2021-01-26 00:00:00;155786985;A;000000000135;000096;128714000;3;3;0;2;39;1371504.7646;10791759.5905;7.095743852722133;-73.13220473415484;"-7º -5' -44,678"" S";"73º 7' 55,937"" W";17 N 1371505 10791760;3512.76054229;3
2022-04-01 00:00:00;128714367;A;000000000135;000096;128714000;3;3;0;2;39;1371499.3913;10791756.4173;7.09571624206167;-73.13225341774451;"-7º -5' -44,578"" S";"73º 7' 56,112"" W";17 N 1371499 10791756;3518.72961701;3
2021-10-04 00:00:00;300830040;A;000000000135;000096;123354000;3;3;0;2;35;1371494.4271;10791797.5959;7.096085970686289;-73.13229163987594;"-7º -5' -45,909"" S";"73º 7' 56,25"" W";17 N 1371494 10791798;3491.86293157;3
2022-04-19 00:00:00;135603000;A;000000000135;000096;128714000;3;3;0;2;39;1371488.2698;10791824.2193;7.096325464086977;-73.13234279276934;"-7º -5' -46,772"" S";"73º 7' 56,434"" W";17 N 1371488 10791824;3476.66983172;3
2022-11-18 00:00:00;208619999;A;000000000135;000096;126013000;3;3;0;2;37;1371578.9305;10791891.184;7.096911612179;-73.13151932316225;"-7º -5' -48,882"" S";"73º 7' 53,47"" W";17 N 1371579 10791891;3365.78681299;3
2022-01-24 00:00:00;302499000;A;000000000135;000096;126013000;3;3;0;2;37;1371574.2607;10791886.5789;7.096871064023377;-73.1315619159531;"-7º -5' -48,736"" S";"73º 7' 53,623"" W";17 N 1371574 10791887;3372.33980099;3
2021-06-09 00:00:00;153638199;A;000000000103;000073;94028000;3;3;0;2;35;1371597.0252;10791857.1359;7.096603765912388;-73.13136223170224;"-7º -5' -47,774"" S";"73º 7' 52,904"" W";17 N 1371597 10791857;3378.51416326;3
2022-06-09 00:00:00;53198099;A;000000000046;000074;47628000;4;2;0;2;33;1371041.7631;10791696.464;7.095249023037429;-73.13636746804791;"-7º -5' -42,896"" S";"73º 8' 10,923"" W";17 N 1371042 10791696;3883.44702187;3
2022-05-26 00:00:00;156465000;A;000000000046;000077;47611000;4;2;0;2;32;1371044.092;10791699.6729;7.0952774197492205;-73.13634608688506;"-7º -5' -42,999"" S";"73º 8' 10,846"" W";17 N 1371044 10791700;3879.55381116;3
2022-11-29 00:00:00;187757999;A;000000000071;000080;67427000;3;2;0;2;38;1372252.7558;10791731.1687;7.095374729878107;-73.12549978137594;"-7º -5' -43,349"" S";"73º 7' 31,799"" W";17 N 1372253 10791731;3082.06503176;3
2022-12-13 00:00:00;192973499;A;000000000111;000096;94909000;3;3;0;2;39;1369980.8684;10791024.5118;7.089390067489008;-73.14598639752145;"-7º -5' -21,804"" S";"73º 8' 45,551"" W";17 N 1369981 10791025;5122.49889771;3
2021-09-08 00:00:00;96695369;A;000000000111;000096;96277000;0;0;0;1;40;1370046.1934;10791090.668;7.089972894267651;-73.1453903261065;"-7º -5' -23,902"" S";"73º 8' 43,405"" W";17 N 1370046 10791091;5029.86744169;3
2021-01-12 00:00:00;128927159;A;000000000111;000096;97656000;3;3;0;2;41;1370064.9406;10791073.3578;7.089814925629176;-73.1452248076433;"-7º -5' -23,334"" S";"73º 8' 42,809"" W";17 N 1370065 10791073;5026.87526509;3
2021-12-01 00:00:00;193390739;A;000000000111;000096;100445000;3;3;0;2;43;1370057.5345;10791062.7945;7.089721403173086;-73.14529285402406;"-7º -5' -22,997"" S";"73º 8' 43,054"" W";17 N 1370058 10791063;5039.3789767;3
2022-09-27 00:00:00;187757999;A;000000000111;000096;99047000;3;3;0;2;42;1370037.8566;10791049.6703;7.089606806085793;-73.14547136973633;"-7º -5' -22,585"" S";"73º 8' 43,697"" W";17 N 1370038 10791050;5062.85512568;3
2022-06-08 00:00:00;166896000;A;000000000111;000096;106147000;3;3;0;2;47;1370048.3342;10791065.6832;7.089748691160596;-73.14537493958474;"-7º -5' -23,095"" S";"73º 8' 43,35"" W";17 N 1370048 10791066;5044.47289233;3
2022-06-21 00:00:00;94922099;A;000000000111;000096;94909000;3;3;0;2;39;1370065.241;10791047.9009;7.0895867731627185;-73.14522600164523;"-7º -5' -22,512"" S";"73º 8' 42,814"" W";17 N 1370065 10791048;5043.28302912;3
2021-11-11 00:00:00;161158950;A;000000000111;000096;94909000;3;3;0;2;39;1370088.4703;10791031.1444;7.089433082235389;-73.1450201942803;"-7º -5' -21,959"" S";"73º 8' 42,073"" W";17 N 1370088 10791031;5036.78015564;3
2022-03-17 00:00:00;104309999;A;000000000111;000096;96277000;0;0;0;1;40;1370075.0833;10791014.2851;7.089284057012657;-73.14514285088818;"-7º -5' -21,423"" S";"73º 8' 42,514"" W";17 N 1370075 10791014;5057.96133743;3
2021-07-13 00:00:00;182646810;A;000000000111;000096;90869000;3;3;0;2;36;1370048.2637;10790956.7297;7.088772423350236;-73.1453922134604;"-7º -5' -19,581"" S";"73º 8' 43,412"" W";17 N 1370048 10790957;5116.14918499;3
2021-02-26 00:00:00;97769762;A;000000000111;000096;97656000;3;3;0;2;41;1370023.9473;10790949.4562;7.088710958668453;-73.14561144235954;"-7º -5' -19,359"" S";"73º 8' 44,201"" W";17 N 1370024 10790949;5139.18041059;3
2022-09-08 00:00:00;68844600;A;000000000086;000075;68581000;3;3;0;2;34;1370014.0603;10790920.6953;7.088454754498594;-73.14570452107371;"-7º -5' -18,437"" S";"73º 8' 44,536"" W";17 N 1370014 10790921;5165.64947407;3
2022-10-05 00:00:00;175762350;A;000000000111;000096;97656000;3;3;0;2;41;1369982.4241;10791005.5201;7.089219654654057;-73.14597534344276;"-7º -5' -21,191"" S";"73º 8' 45,511"" W";17 N 1369982 10791006;5133.67157217;3
2022-07-28 00:00:00;158551200;A;000000000118;000124;144749000;3;3;0;2;61;1372584.4654;10792446.3354;7.1017318384494335;-73.12241476435214;"-7º -6' -6,235"" S";"73º 7' 20,693"" W";17 N 1372584 10792446;2301.39142936;4
2022-07-08 00:00:00;208619999;A;000000000118;000124;144749000;3;3;0;2;61;1372647.0819;10792460.979;7.101853446817418;-73.12185086329586;"-7º -6' -6,672"" S";"73º 7' 18,663"" W";17 N 1372647 10792461;2254.54289717;4
2022-06-21 00:00:00;146034000;A;000000000118;000124;144749000;3;3;0;2;61;1372576.3503;10792424.1294;7.101534116469717;-73.12249096230104;"-7º -6' -5,523"" S";"73º 7' 20,967"" W";17 N 1372576 10792424;2324.33094849;4
2021-08-31 00:00:00;182646810;A;000000000126;000095;117288000;3;3;0;2;50;1371238.6847;10791772.624;7.095901330379378;-73.13458944098304;"-7º -5' -45,245"" S";"73º 8' 4,522"" W";17 N 1371239 10791773;3688.49684522;3
2021-05-04 00:00:00;119257622;A;000000000127;000095;119237000;3;3;0;2;51;1371185.0471;10791728.0263;7.095509924448065;-73.13507739208663;"-7º -5' -43,836"" S";"73º 8' 6,279"" W";17 N 1371185 10791728;3758.03224849;3
2022-06-24 00:00:00;125171999;A;000000000127;000095;119237000;3;3;0;2;51;1371231.0633;10791715.4941;7.095390596428469;-73.13466654994915;"-7º -5' -43,406"" S";"73º 8' 4,8"" W";17 N 1371231 10791715;3734.04970625;3
2021-03-01 00:00:00;182646810;A;000000000127;000095;119237000;3;3;0;2;51;1371195.6353;10791705.2099;7.095303864196083;-73.13498590958824;"-7º -5' -43,094"" S";"73º 8' 5,949"" W";17 N 1371196 10791705;3766.44834324;3
2021-08-02 00:00:00;225622529;A;000000000127;000095;119237000;3;3;0;2;51;1371162.2451;10791644.3016;7.094763213673333;-73.1352947389562;"-7º -5' -41,148"" S";"73º 8' 7,061"" W";17 N 1371162 10791644;3833.04932495;3
2021-05-06 00:00:00;68761152;A;000000000010;000035;33759000;2;1;0;4;61;1371239.5102;10791153.5125;7.090353797003283;-73.13467677989007;"-7º -5' -25,274"" S";"73º 8' 4,836"" W";17 N 1371240 10791154;4144.44166097;3
2021-02-04 00:00:00;123555194;A;000000000013;000048;44704000;2;2;0;1;60;1371346.7069;10791116.3969;7.090004851394768;-73.13372092691279;"-7º -5' -24,017"" S";"73º 8' 1,395"" W";17 N 1371347 10791116;4106.24798316;3
2021-03-18 00:00:00;128927159;A;000000000013;000048;44704000;2;2;0;2;60;1371347.079;10791116.6117;7.090006719196748;-73.13371755640266;"-7º -5' -24,024"" S";"73º 8' 1,383"" W";17 N 1371347 10791117;4105.84955158;3
2022-05-02 00:00:00;125171999;A;000000000013;000048;44704000;2;2;0;3;60;1371347.079;10791116.6117;7.090006719196748;-73.13371755640266;"-7º -5' -24,024"" S";"73º 8' 1,383"" W";17 N 1371347 10791117;4105.84955158;3
